1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
1 4 3 2 5 8 7 6 9 10 13 12 11 14 15 16 17 18 19 20
1 4 3 2 5 8 7 6 9 10 13 12 11 14 15 16 17 20 19 18
1 4 3 2 5 8 7 6 9 10 13 12 11 14 15 16 19 18 17 20
1 4 3 2 5 8 7 6 9 10 13 12 11 14 15 16 19 20 17 18
1 4 3 2 5 8 7 6 9 10 13 12 11 14 15 18 17 16 19 20
1 4 3 2 5 8 7 6 9 10 13 12 11 14 15 18 17 20 19 16
1 4 3 2 5 8 7 6 9 10 13 12 11 14 15 18 19 16 17 20
1 4 3 2 5 8 7 6 9 10 13 12 11 14 15 18 19 20 17 16
1 4 3 2 5 8 7 6 9 10 13 12 11 14 17 16 15 18 19 20
1 4 3 2 5 8 7 6 9 10 13 12 11 14 17 18 15 16 19 20
1 4 3 2 5 8 7 6 9 10 13 12 11 14 17 20 19 16 15 18
1 4 3 2 5 8 7 6 9 10 13 12 11 14 17 20 19 18 15 16
1 4 3 2 5 8 7 6 9 10 13 14 11 12 15 16 17 18 19 20
1 4 3 2 5 8 7 6 9 10 13 14 11 12 15 16 17 20 19 18
1 4 3 2 5 8 7 6 9 10 13 14 11 12 15 16 19 18 17 20
1 4 3 2 5 8 7 6 9 10 13 14 11 12 15 16 19 20 17 18
1 4 3 2 5 8 7 6 9 10 13 14 11 12 15 18 17 16 19 20
1 4 3 2 5 8 7 6 9 10 13 14 11 12 15 18 17 20 19 16
1 4 3 2 5 8 7 6 9 10 13 14 11 12 15 18 19 16 17 20
1 4 3 2 5 8 7 6 9 10 13 14 11 12 15 18 19 20 17 16
1 4 3 2 5 8 7 6 9 10 13 16 15 12 11 14 17 18 19 20
1 4 3 2 5 8 7 6 9 10 13 16 15 12 11 14 17 20 19 18
1 4 3 2 5 8 7 6 9 10 13 16 15 18 19 20 17 14 11 12
1 4 3 2 5 8 7 6 9 10 13 16 17 14 11 12 15 18 19 20
1 4 3 2 5 8 7 6 9 10 13 16 17 20 19 18 15 12 11 14
1 4 3 2 5 8 7 6 9 10 13 16 17 20 19 18 15 14 11 12
1 4 3 2 5 8 7 6 9 10 13 16 19 18 15 12 11 14 17 20
1 4 3 2 5 8 7 6 9 10 13 16 19 20 17 14 11 12 15 18
1 4 3 2 5 8 7 6 9 10 13 16 19 20 17 18 15 12 11 14
1 4 3 2 5 8 7 6 9 10 13 16 19 20 17 18 15 14 11 12
1 4 3 2 5 8 7 6 9 12 11 10 13 14 15 16 17 18 19 20
1 4 3 2 5 8 7 6 9 12 11 10 13 14 15 16 17 20 19 18
1 4 3 2 5 8 7 6 9 12 11 10 13 14 15 16 19 18 17 20
1 4 3 2 5 8 7 6 9 12 11 10 13 14 15 16 19 20 17 18
1 4 3 2 5 8 7 6 9 12 11 10 13 14 15 18 17 16 19 20
1 4 3 2 5 8 7 6 9 12 11 10 13 14 15 18 17 20 19 16
1 4 3 2 5 8 7 6 9 12 11 10 13 14 15 18 19 16 17 20
1 4 3 2 5 8 7 6 9 12 11 10 13 14 15 18 19 20 17 16
1 4 3 2 5 8 7 6 9 12 11 10 13 14 17 16 15 18 19 20
1 4 3 2 5 8 7 6 9 12 11 10 13 14 17 18 15 16 19 20
1 4 3 2 5 8 7 6 9 12 11 10 13 14 17 20 19 16 15 18
1 4 3 2 5 8 7 6 9 12 11 10 13 14 17 20 19 18 15 16
1 4 3 2 5 8 7 6 9 12 11 10 13 16 15 14 17 18 19 20
1 4 3 2 5 8 7 6 9 12 11 10 13 16 15 14 17 20 19 18
1 4 3 2 5 8 7 6 9 12 11 10 13 16 15 18 19 20 17 14
1 4 3 2 5 8 7 6 9 12 11 10 13 16 17 14 15 18 19 20
1 4 3 2 5 8 7 6 9 12 11 10 13 16 17 20 19 18 15 14
1 4 3 2 5 8 7 6 9 12 11 10 13 16 19 18 15 14 17 20
1 4 3 2 5 8 7 6 9 12 11 10 13 16 19 20 17 14 15 18
1 4 3 2 5 8 7 6 9 12 11 10 13 16 19 20 17 18 15 14
1 4 3 2 5 8 7 6 9 12 11 14 15 18 17 20 19 16 13 10
1 4 3 2 5 8 7 6 9 12 11 14 15 18 19 20 17 16 13 10
1 4 3 2 5 8 7 6 9 12 11 14 17 20 19 18 15 16 13 10
1 4 3 2 5 8 7 6 9 12 13 10 11 14 15 16 17 18 19 20
1 4 3 2 5 8 7 6 9 12 13 10 11 14 15 16 17 20 19 18
1 4 3 2 5 8 7 6 9 12 13 10 11 14 15 16 19 18 17 20
1 4 3 2 5 8 7 6 9 12 13 10 11 14 15 16 19 20 17 18
1 4 3 2 5 8 7 6 9 12 13 10 11 14 15 18 17 16 19 20
1 4 3 2 5 8 7 6 9 12 13 10 11 14 15 18 17 20 19 16
1 4 3 2 5 8 7 6 9 12 13 10 11 14 15 18 19 16 17 20
1 4 3 2 5 8 7 6 9 12 13 10 11 14 15 18 19 20 17 16
1 4 3 2 5 8 7 6 9 12 13 10 11 14 17 16 15 18 19 20
1 4 3 2 5 8 7 6 9 12 13 10 11 14 17 18 15 16 19 20
1 4 3 2 5 8 7 6 9 12 13 10 11 14 17 20 19 16 15 18
1 4 3 2 5 8 7 6 9 12 13 10 11 14 17 20 19 18 15 16
1 4 3 2 5 8 7 6 9 12 13 16 15 18 19 20 17 14 11 10
1 4 3 2 5 8 7 6 9 12 13 16 17 20 19 18 15 14 11 10
1 4 3 2 5 8 7 6 9 12 13 16 19 20 17 18 15 14 11 10
1 4 3 2 5 8 7 6 9 12 15 14 11 10 13 16 17 18 19 20
1 4 3 2 5 8 7 6 9 12 15 14 11 10 13 16 17 20 19 18
1 4 3 2 5 8 7 6 9 12 15 14 11 10 13 16 19 18 17 20
1 4 3 2 5 8 7 6 9 12 15 14 11 10 13 16 19 20 17 18
1 4 3 2 5 8 7 6 9 12 15 16 13 10 11 14 17 18 19 20
1 4 3 2 5 8 7 6 9 12 15 16 13 10 11 14 17 20 19 18
1 4 3 2 5 8 7 6 9 12 15 18 17 14 11 10 13 16 19 20
1 4 3 2 5 8 7 6 9 12 15 18 17 20 19 16 13 10 11 14
1 4 3 2 5 8 7 6 9 12 15 18 17 20 19 16 13 14 11 10
1 4 3 2 5 8 7 6 9 12 15 18 19 16 13 10 11 14 17 20
1 4 3 2 5 8 7 6 9 12 15 18 19 20 17 14 11 10 13 16
1 4 3 2 5 8 7 6 9 12 15 18 19 20 17 16 13 10 11 14
1 4 3 2 5 8 7 6 9 12 15 18 19 20 17 16 13 14 11 10
1 4 3 2 5 8 7 10 11 14 13 16 17 20 19 18 15 12 9 6
1 4 3 2 5 8 7 10 11 14 13 16 19 20 17 18 15 12 9 6
1 4 3 2 5 8 7 10 11 14 15 18 17 20 19 16 13 12 9 6
1 4 3 2 5 8 7 10 11 14 15 18 19 20 17 16 13 12 9 6
1 4 3 2 5 8 7 10 11 14 17 20 19 18 15 16 13 12 9 6
1 4 3 2 5 8 7 10 13 16 15 18 19 20 17 14 11 12 9 6
1 4 3 2 5 8 7 10 13 16 17 20 19 18 15 14 11 12 9 6
1 4 3 2 5 8 7 10 13 16 19 20 17 18 15 14 11 12 9 6
1 4 3 2 5 8 9 6 7 10 11 12 13 14 15 16 17 18 19 20
1 4 3 2 5 8 9 6 7 10 11 12 13 14 15 16 17 20 19 18
1 4 3 2 5 8 9 6 7 10 11 12 13 14 15 16 19 18 17 20
1 4 3 2 5 8 9 6 7 10 11 12 13 14 15 16 19 20 17 18
1 4 3 2 5 8 9 6 7 10 11 12 13 14 15 18 17 16 19 20
1 4 3 2 5 8 9 6 7 10 11 12 13 14 15 18 17 20 19 16
1 4 3 2 5 8 9 6 7 10 11 12 13 14 15 18 19 16 17 20
1 4 3 2 5 8 9 6 7 10 11 12 13 14 15 18 19 20 17 16
1 4 3 2 5 8 9 6 7 10 11 12 13 14 17 16 15 18 19 20
1 4 3 2 5 8 9 6 7 10 11 12 13 14 17 18 15 16 19 20
1 4 3 2 5 8 9 6 7 10 11 12 13 14 17 20 19 16 15 18
1 4 3 2 5 8 9 6 7 10 11 12 13 14 17 20 19 18 15 16
1 4 3 2 5 8 9 6 7 10 11 12 13 16 15 14 17 18 19 20
1 4 3 2 5 8 9 6 7 10 11 12 13 16 15 14 17 20 19 18
1 4 3 2 5 8 9 6 7 10 11 12 13 16 15 18 19 20 17 14
1 4 3 2 5 8 9 6 7 10 11 12 13 16 17 14 15 18 19 20
1 4 3 2 5 8 9 6 7 10 11 12 13 16 17 20 19 18 15 14
1 4 3 2 5 8 9 6 7 10 11 12 13 16 19 18 15 14 17 20
1 4 3 2 5 8 9 6 7 10 11 12 13 16 19 20 17 14 15 18
1 4 3 2 5 8 9 6 7 10 11 12 13 16 19 20 17 18 15 14
1 4 3 2 5 8 9 6 7 10 11 12 15 14 13 16 17 18 19 20
1 4 3 2 5 8 9 6 7 10 11 12 15 14 13 16 17 20 19 18
1 4 3 2 5 8 9 6 7 10 11 12 15 14 13 16 19 18 17 20
1 4 3 2 5 8 9 6 7 10 11 12 15 14 13 16 19 20 17 18
1 4 3 2 5 8 9 6 7 10 11 12 15 16 13 14 17 18 19 20
1 4 3 2 5 8 9 6 7 10 11 12 15 16 13 14 17 20 19 18
1 4 3 2 5 8 9 6 7 10 11 12 15 18 17 14 13 16 19 20
1 4 3 2 5 8 9 6 7 10 11 12 15 18 17 20 19 16 13 14
1 4 3 2 5 8 9 6 7 10 11 12 15 18 19 16 13 14 17 20
1 4 3 2 5 8 9 6 7 10 11 12 15 18 19 20 17 14 13 16
1 4 3 2 5 8 9 6 7 10 11 12 15 18 19 20 17 16 13 14
1 4 3 2 5 8 9 6 7 10 11 14 13 12 15 16 17 18 19 20
1 4 3 2 5 8 9 6 7 10 11 14 13 12 15 16 17 20 19 18
1 4 3 2 5 8 9 6 7 10 11 14 13 12 15 16 19 18 17 20
1 4 3 2 5 8 9 6 7 10 11 14 13 12 15 16 19 20 17 18
1 4 3 2 5 8 9 6 7 10 11 14 13 12 15 18 17 16 19 20
1 4 3 2 5 8 9 6 7 10 11 14 13 12 15 18 17 20 19 16
1 4 3 2 5 8 9 6 7 10 11 14 13 12 15 18 19 16 17 20
1 4 3 2 5 8 9 6 7 10 11 14 13 12 15 18 19 20 17 16
1 4 3 2 5 8 9 6 7 10 11 14 13 16 17 20 19 18 15 12
1 4 3 2 5 8 9 6 7 10 11 14 13 16 19 20 17 18 15 12
1 4 3 2 5 8 9 6 7 10 11 14 15 12 13 16 17 18 19 20
1 4 3 2 5 8 9 6 7 10 11 14 15 12 13 16 17 20 19 18
1 4 3 2 5 8 9 6 7 10 11 14 15 12 13 16 19 18 17 20
1 4 3 2 5 8 9 6 7 10 11 14 15 12 13 16 19 20 17 18
1 4 3 2 5 8 9 6 7 10 11 14 15 18 17 20 19 16 13 12
1 4 3 2 5 8 9 6 7 10 11 14 15 18 19 20 17 16 13 12
1 4 3 2 5 8 9 6 7 10 11 14 17 16 13 12 15 18 19 20
1 4 3 2 5 8 9 6 7 10 11 14 17 18 15 12 13 16 19 20
1 4 3 2 5 8 9 6 7 10 11 14 17 20 19 16 13 12 15 18
1 4 3 2 5 8 9 6 7 10 11 14 17 20 19 18 15 12 13 16
1 4 3 2 5 8 9 6 7 10 11 14 17 20 19 18 15 16 13 12
1 4 3 2 5 8 9 6 7 10 13 12 11 14 15 16 17 18 19 20
1 4 3 2 5 8 9 6 7 10 13 12 11 14 15 16 17 20 19 18
1 4 3 2 5 8 9 6 7 10 13 12 11 14 15 16 19 18 17 20
1 4 3 2 5 8 9 6 7 10 13 12 11 14 15 16 19 20 17 18
1 4 3 2 5 8 9 6 7 10 13 12 11 14 15 18 17 16 19 20
1 4 3 2 5 8 9 6 7 10 13 12 11 14 15 18 17 20 19 16
1 4 3 2 5 8 9 6 7 10 13 12 11 14 15 18 19 16 17 20
1 4 3 2 5 8 9 6 7 10 13 12 11 14 15 18 19 20 17 16
1 4 3 2 5 8 9 6 7 10 13 12 11 14 17 16 15 18 19 20
1 4 3 2 5 8 9 6 7 10 13 12 11 14 17 18 15 16 19 20
1 4 3 2 5 8 9 6 7 10 13 12 11 14 17 20 19 16 15 18
1 4 3 2 5 8 9 6 7 10 13 12 11 14 17 20 19 18 15 16
1 4 3 2 5 8 9 6 7 10 13 14 11 12 15 16 17 18 19 20
1 4 3 2 5 8 9 6 7 10 13 14 11 12 15 16 17 20 19 18
1 4 3 2 5 8 9 6 7 10 13 14 11 12 15 16 19 18 17 20
1 4 3 2 5 8 9 6 7 10 13 14 11 12 15 16 19 20 17 18
1 4 3 2 5 8 9 6 7 10 13 14 11 12 15 18 17 16 19 20
1 4 3 2 5 8 9 6 7 10 13 14 11 12 15 18 17 20 19 16
1 4 3 2 5 8 9 6 7 10 13 14 11 12 15 18 19 16 17 20
1 4 3 2 5 8 9 6 7 10 13 14 11 12 15 18 19 20 17 16
1 4 3 2 5 8 9 6 7 10 13 16 15 12 11 14 17 18 19 20
1 4 3 2 5 8 9 6 7 10 13 16 15 12 11 14 17 20 19 18
1 4 3 2 5 8 9 6 7 10 13 16 15 18 19 20 17 14 11 12
1 4 3 2 5 8 9 6 7 10 13 16 17 14 11 12 15 18 19 20
1 4 3 2 5 8 9 6 7 10 13 16 17 20 19 18 15 12 11 14
1 4 3 2 5 8 9 6 7 10 13 16 17 20 19 18 15 14 11 12
1 4 3 2 5 8 9 6 7 10 13 16 19 18 15 12 11 14 17 20
1 4 3 2 5 8 9 6 7 10 13 16 19 20 17 14 11 12 15 18
1 4 3 2 5 8 9 6 7 10 13 16 19 20 17 18 15 12 11 14
1 4 3 2 5 8 9 6 7 10 13 16 19 20 17 18 15 14 11 12
1 4 3 2 5 8 9 12 11 14 15 18 17 20 19 16 13 10 7 6
1 4 3 2 5 8 9 12 11 14 15 18 19 20 17 16 13 10 7 6
1 4 3 2 5 8 9 12 11 14 17 20 19 18 15 16 13 10 7 6
1 4 3 2 5 8 9 12 13 16 15 18 19 20 17 14 11 10 7 6
1 4 3 2 5 8 9 12 13 16 17 20 19 18 15 14 11 10 7 6
1 4 3 2 5 8 9 12 13 16 19 20 17 18 15 14 11 10 7 6
1 4 3 2 5 8 9 12 15 18 17 20 19 16 13 14 11 10 7 6
1 4 3 2 5 8 9 12 15 18 19 20 17 16 13 14 11 10 7 6
1 4 3 2 5 8 11 10 7 6 9 12 13 14 15 16 17 18 19 20
1 4 3 2 5 8 11 10 7 6 9 12 13 14 15 16 17 20 19 18
1 4 3 2 5 8 11 10 7 6 9 12 13 14 15 16 19 18 17 20
1 4 3 2 5 8 11 10 7 6 9 12 13 14 15 16 19 20 17 18
1 4 3 2 5 8 11 10 7 6 9 12 13 14 15 18 17 16 19 20
1 4 3 2 5 8 11 10 7 6 9 12 13 14 15 18 17 20 19 16
1 4 3 2 5 8 11 10 7 6 9 12 13 14 15 18 19 16 17 20
1 4 3 2 5 8 11 10 7 6 9 12 13 14 15 18 19 20 17 16
1 4 3 2 5 8 11 10 7 6 9 12 13 14 17 16 15 18 19 20
1 4 3 2 5 8 11 10 7 6 9 12 13 14 17 18 15 16 19 20
1 4 3 2 5 8 11 10 7 6 9 12 13 14 17 20 19 16 15 18
1 4 3 2 5 8 11 10 7 6 9 12 13 14 17 20 19 18 15 16
1 4 3 2 5 8 11 10 7 6 9 12 13 16 15 14 17 18 19 20
1 4 3 2 5 8 11 10 7 6 9 12 13 16 15 14 17 20 19 18
1 4 3 2 5 8 11 10 7 6 9 12 13 16 15 18 19 20 17 14
1 4 3 2 5 8 11 10 7 6 9 12 13 16 17 14 15 18 19 20
1 4 3 2 5 8 11 10 7 6 9 12 13 16 17 20 19 18 15 14
1 4 3 2 5 8 11 10 7 6 9 12 13 16 19 18 15 14 17 20
1 4 3 2 5 8 11 10 7 6 9 12 13 16 19 20 17 14 15 18
1 4 3 2 5 8 11 10 7 6 9 12 13 16 19 20 17 18 15 14
1 4 3 2 5 8 11 10 7 6 9 12 15 14 13 16 17 18 19 20
1 4 3 2 5 8 11 10 7 6 9 12 15 14 13 16 17 20 19 18
1 4 3 2 5 8 11 10 7 6 9 12 15 14 13 16 19 18 17 20
1 4 3 2 5 8 11 10 7 6 9 12 15 14 13 16 19 20 17 18
1 4 3 2 5 8 11 10 7 6 9 12 15 16 13 14 17 18 19 20
1 4 3 2 5 8 11 10 7 6 9 12 15 16 13 14 17 20 19 18
1 4 3 2 5 8 11 10 7 6 9 12 15 18 17 14 13 16 19 20
1 4 3 2 5 8 11 10 7 6 9 12 15 18 17 20 19 16 13 14
1 4 3 2 5 8 11 10 7 6 9 12 15 18 19 16 13 14 17 20
1 4 3 2 5 8 11 10 7 6 9 12 15 18 19 20 17 14 13 16
1 4 3 2 5 8 11 10 7 6 9 12 15 18 19 20 17 16 13 14
1 4 3 2 5 8 11 12 9 6 7 10 13 14 15 16 17 18 19 20
1 4 3 2 5 8 11 12 9 6 7 10 13 14 15 16 17 20 19 18
1 4 3 2 5 8 11 12 9 6 7 10 13 14 15 16 19 18 17 20
1 4 3 2 5 8 11 12 9 6 7 10 13 14 15 16 19 20 17 18
1 4 3 2 5 8 11 12 9 6 7 10 13 14 15 18 17 16 19 20
1 4 3 2 5 8 11 12 9 6 7 10 13 14 15 18 17 20 19 16
1 4 3 2 5 8 11 12 9 6 7 10 13 14 15 18 19 16 17 20
1 4 3 2 5 8 11 12 9 6 7 10 13 14 15 18 19 20 17 16
1 4 3 2 5 8 11 12 9 6 7 10 13 14 17 16 15 18 19 20
1 4 3 2 5 8 11 12 9 6 7 10 13 14 17 18 15 16 19 20
1 4 3 2 5 8 11 12 9 6 7 10 13 14 17 20 19 16 15 18
1 4 3 2 5 8 11 12 9 6 7 10 13 14 17 20 19 18 15 16
1 4 3 2 5 8 11 12 9 6 7 10 13 16 15 14 17 18 19 20
1 4 3 2 5 8 11 12 9 6 7 10 13 16 15 14 17 20 19 18
1 4 3 2 5 8 11 12 9 6 7 10 13 16 15 18 19 20 17 14
1 4 3 2 5 8 11 12 9 6 7 10 13 16 17 14 15 18 19 20
1 4 3 2 5 8 11 12 9 6 7 10 13 16 17 20 19 18 15 14
1 4 3 2 5 8 11 12 9 6 7 10 13 16 19 18 15 14 17 20
1 4 3 2 5 8 11 12 9 6 7 10 13 16 19 20 17 14 15 18
1 4 3 2 5 8 11 12 9 6 7 10 13 16 19 20 17 18 15 14
1 4 3 2 5 8 11 14 13 10 7 6 9 12 15 16 17 18 19 20
1 4 3 2 5 8 11 14 13 10 7 6 9 12 15 16 17 20 19 18
1 4 3 2 5 8 11 14 13 10 7 6 9 12 15 16 19 18 17 20
1 4 3 2 5 8 11 14 13 10 7 6 9 12 15 16 19 20 17 18
1 4 3 2 5 8 11 14 13 10 7 6 9 12 15 18 17 16 19 20
1 4 3 2 5 8 11 14 13 10 7 6 9 12 15 18 17 20 19 16
1 4 3 2 5 8 11 14 13 10 7 6 9 12 15 18 19 16 17 20
1 4 3 2 5 8 11 14 13 10 7 6 9 12 15 18 19 20 17 16
1 4 3 2 5 8 11 14 13 16 17 20 19 18 15 12 9 6 7 10
1 4 3 2 5 8 11 14 13 16 17 20 19 18 15 12 9 10 7 6
1 4 3 2 5 8 11 14 13 16 19 20 17 18 15 12 9 6 7 10
1 4 3 2 5 8 11 14 13 16 19 20 17 18 15 12 9 10 7 6
1 4 3 2 5 8 11 14 15 12 9 6 7 10 13 16 17 18 19 20
1 4 3 2 5 8 11 14 15 12 9 6 7 10 13 16 17 20 19 18
1 4 3 2 5 8 11 14 15 12 9 6 7 10 13 16 19 18 17 20
1 4 3 2 5 8 11 14 15 12 9 6 7 10 13 16 19 20 17 18
1 4 3 2 5 8 11 14 15 18 17 20 19 16 13 10 7 6 9 12
1 4 3 2 5 8 11 14 15 18 17 20 19 16 13 12 9 6 7 10
1 4 3 2 5 8 11 14 15 18 17 20 19 16 13 12 9 10 7 6
1 4 3 2 5 8 11 14 15 18 19 20 17 16 13 10 7 6 9 12
1 4 3 2 5 8 11 14 15 18 19 20 17 16 13 12 9 6 7 10
1 4 3 2 5 8 11 14 15 18 19 20 17 16 13 12 9 10 7 6
1 4 3 2 5 8 11 14 17 16 13 10 7 6 9 12 15 18 19 20
1 4 3 2 5 8 11 14 17 18 15 12 9 6 7 10 13 16 19 20
1 4 3 2 5 8 11 14 17 20 19 16 13 10 7 6 9 12 15 18
1 4 3 2 5 8 11 14 17 20 19 18 15 12 9 6 7 10 13 16
1 4 3 2 5 8 11 14 17 20 19 18 15 16 13 10 7 6 9 12
1 4 3 2 5 8 11 14 17 20 19 18 15 16 13 12 9 6 7 10
1 4 3 2 5 8 11 14 17 20 19 18 15 16 13 12 9 10 7 6
1 4 3 6 7 10 9 12 13 16 15 18 19 20 17 14 11 8 5 2
1 4 3 6 7 10 9 12 13 16 17 20 19 18 15 14 11 8 5 2
1 4 3 6 7 10 9 12 13 16 19 20 17 18 15 14 11 8 5 2
1 4 3 6 7 10 9 12 15 18 17 20 19 16 13 14 11 8 5 2
1 4 3 6 7 10 9 12 15 18 19 20 17 16 13 14 11 8 5 2
1 4 3 6 7 10 11 14 13 16 17 20 19 18 15 12 9 8 5 2
1 4 3 6 7 10 11 14 13 16 19 20 17 18 15 12 9 8 5 2
1 4 3 6 7 10 11 14 15 18 17 20 19 16 13 12 9 8 5 2
1 4 3 6 7 10 11 14 15 18 19 20 17 16 13 12 9 8 5 2
1 4 3 6 7 10 11 14 17 20 19 18 15 16 13 12 9 8 5 2
1 4 3 6 7 10 13 16 15 18 19 20 17 14 11 12 9 8 5 2
1 4 3 6 7 10 13 16 17 20 19 18 15 14 11 12 9 8 5 2
1 4 3 6 7 10 13 16 19 20 17 18 15 14 11 12 9 8 5 2
1 4 3 6 9 12 11 14 15 18 17 20 19 16 13 10 7 8 5 2
1 4 3 6 9 12 11 14 15 18 19 20 17 16 13 10 7 8 5 2
1 4 3 6 9 12 11 14 17 20 19 18 15 16 13 10 7 8 5 2
1 4 3 6 9 12 13 16 15 18 19 20 17 14 11 10 7 8 5 2
1 4 3 6 9 12 13 16 17 20 19 18 15 14 11 10 7 8 5 2
1 4 3 6 9 12 13 16 19 20 17 18 15 14 11 10 7 8 5 2
1 4 3 6 9 12 15 18 17 20 19 16 13 14 11 10 7 8 5 2
1 4 3 6 9 12 15 18 19 20 17 16 13 14 11 10 7 8 5 2
1 4 5 2 3 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
1 4 5 2 3 6 7 8 9 10 11 12 13 14 15 16 17 20 19 18
1 4 5 2 3 6 7 8 9 10 11 12 13 14 15 16 19 18 17 20
1 4 5 2 3 6 7 8 9 10 11 12 13 14 15 16 19 20 17 18
1 4 5 2 3 6 7 8 9 10 11 12 13 14 15 18 17 16 19 20
1 4 5 2 3 6 7 8 9 10 11 12 13 14 15 18 17 20 19 16
1 4 5 2 3 6 7 8 9 10 11 12 13 14 15 18 19 16 17 20
1 4 5 2 3 6 7 8 9 10 11 12 13 14 15 18 19 20 17 16
1 4 5 2 3 6 7 8 9 10 11 12 13 14 17 16 15 18 19 20
1 4 5 2 3 6 7 8 9 10 11 12 13 14 17 18 15 16 19 20
1 4 5 2 3 6 7 8 9 10 11 12 13 14 17 20 19 16 15 18
1 4 5 2 3 6 7 8 9 10 11 12 13 14 17 20 19 18 15 16
1 4 5 2 3 6 7 8 9 10 11 12 13 16 15 14 17 18 19 20
1 4 5 2 3 6 7 8 9 10 11 12 13 16 15 14 17 20 19 18
1 4 5 2 3 6 7 8 9 10 11 12 13 16 15 18 19 20 17 14
1 4 5 2 3 6 7 8 9 10 11 12 13 16 17 14 15 18 19 20
1 4 5 2 3 6 7 8 9 10 11 12 13 16 17 20 19 18 15 14
1 4 5 2 3 6 7 8 9 10 11 12 13 16 19 18 15 14 17 20
1 4 5 2 3 6 7 8 9 10 11 12 13 16 19 20 17 14 15 18
1 4 5 2 3 6 7 8 9 10 11 12 13 16 19 20 17 18 15 14
1 4 5 2 3 6 7 8 9 10 11 12 15 14 13 16 17 18 19 20
1 4 5 2 3 6 7 8 9 10 11 12 15 14 13 16 17 20 19 18
1 4 5 2 3 6 7 8 9 10 11 12 15 14 13 16 19 18 17 20
1 4 5 2 3 6 7 8 9 10 11 12 15 14 13 16 19 20 17 18
1 4 5 2 3 6 7 8 9 10 11 12 15 16 13 14 17 18 19 20
1 4 5 2 3 6 7 8 9 10 11 12 15 16 13 14 17 20 19 18
1 4 5 2 3 6 7 8 9 10 11 12 15 18 17 14 13 16 19 20
1 4 5 2 3 6 7 8 9 10 11 12 15 18 17 20 19 16 13 14
1 4 5 2 3 6 7 8 9 10 11 12 15 18 19 16 13 14 17 20
1 4 5 2 3 6 7 8 9 10 11 12 15 18 19 20 17 14 13 16
1 4 5 2 3 6 7 8 9 10 11 12 15 18 19 20 17 16 13 14
1 4 5 2 3 6 7 8 9 10 11 14 13 12 15 16 17 18 19 20
1 4 5 2 3 6 7 8 9 10 11 14 13 12 15 16 17 20 19 18
1 4 5 2 3 6 7 8 9 10 11 14 13 12 15 16 19 18 17 20
1 4 5 2 3 6 7 8 9 10 11 14 13 12 15 16 19 20 17 18
1 4 5 2 3 6 7 8 9 10 11 14 13 12 15 18 17 16 19 20
1 4 5 2 3 6 7 8 9 10 11 14 13 12 15 18 17 20 19 16
1 4 5 2 3 6 7 8 9 10 11 14 13 12 15 18 19 16 17 20
1 4 5 2 3 6 7 8 9 10 11 14 13 12 15 18 19 20 17 16
1 4 5 2 3 6 7 8 9 10 11 14 13 16 17 20 19 18 15 12
1 4 5 2 3 6 7 8 9 10 11 14 13 16 19 20 17 18 15 12
1 4 5 2 3 6 7 8 9 10 11 14 15 12 13 16 17 18 19 20
1 4 5 2 3 6 7 8 9 10 11 14 15 12 13 16 17 20 19 18
1 4 5 2 3 6 7 8 9 10 11 14 15 12 13 16 19 18 17 20
1 4 5 2 3 6 7 8 9 10 11 14 15 12 13 16 19 20 17 18
1 4 5 2 3 6 7 8 9 10 11 14 15 18 17 20 19 16 13 12
1 4 5 2 3 6 7 8 9 10 11 14 15 18 19 20 17 16 13 12
1 4 5 2 3 6 7 8 9 10 11 14 17 16 13 12 15 18 19 20
1 4 5 2 3 6 7 8 9 10 11 14 17 18 15 12 13 16 19 20
1 4 5 2 3 6 7 8 9 10 11 14 17 20 19 16 13 12 15 18
1 4 5 2 3 6 7 8 9 10 11 14 17 20 19 18 15 12 13 16
1 4 5 2 3 6 7 8 9 10 11 14 17 20 19 18 15 16 13 12
1 4 5 2 3 6 7 8 9 10 13 12 11 14 15 16 17 18 19 20
1 4 5 2 3 6 7 8 9 10 13 12 11 14 15 16 17 20 19 18
1 4 5 2 3 6 7 8 9 10 13 12 11 14 15 16 19 18 17 20
1 4 5 2 3 6 7 8 9 10 13 12 11 14 15 16 19 20 17 18
1 4 5 2 3 6 7 8 9 10 13 12 11 14 15 18 17 16 19 20
1 4 5 2 3 6 7 8 9 10 13 12 11 14 15 18 17 20 19 16
1 4 5 2 3 6 7 8 9 10 13 12 11 14 15 18 19 16 17 20
1 4 5 2 3 6 7 8 9 10 13 12 11 14 15 18 19 20 17 16
1 4 5 2 3 6 7 8 9 10 13 12 11 14 17 16 15 18 19 20
1 4 5 2 3 6 7 8 9 10 13 12 11 14 17 18 15 16 19 20
1 4 5 2 3 6 7 8 9 10 13 12 11 14 17 20 19 16 15 18
1 4 5 2 3 6 7 8 9 10 13 12 11 14 17 20 19 18 15 16
1 4 5 2 3 6 7 8 9 10 13 14 11 12 15 16 17 18 19 20
1 4 5 2 3 6 7 8 9 10 13 14 11 12 15 16 17 20 19 18
1 4 5 2 3 6 7 8 9 10 13 14 11 12 15 16 19 18 17 20
1 4 5 2 3 6 7 8 9 10 13 14 11 12 15 16 19 20 17 18
1 4 5 2 3 6 7 8 9 10 13 14 11 12 15 18 17 16 19 20
